sequenceID,quartile.0%,quartile.25%,quartile.50%,quartile.75%,quartile.100%,mean,sd,bases,count,log+1.quartile.0%,log+1.quartile.25%,log+1.quartile.50%,log+1.quartile.75%,log+1.quartile.100%,log+1.mean,log+1.sd,log+1.bases,log+1.data,log.quartile.0%,log.quartile.25%,log.quartile.50%,log.quartile.75%,log.quartile.100%,log.mean,log.sd,log.bases,log.data,log.log.quartile.0%,log.log.quartile.25%,log.log.quartile.50%,log.log.quartile.75%,log.log.quartile.100%,log.log.mean,log.log.sd,log.log.bases,log.log.data
H3K4me3_TDH_immune/samples/tcell/McGill0026/problems/chr2:21178113-33000000,0,1,2,3,36,1.924791364,1.889146812,11821887,433803,0,0.693147181,1.098612289,1.386294361,3.610917913,1.073223149,1.060961238,16.28546329,12.9803481,0,0,0.693147181,1.098612289,3.583518938,0.654817579,0.636125305,16.2854632,12.98034579,0,0,-0.366512921,0.094047828,1.276345261,-0.423398587,-0.452359715,2.790272882,2.563436351
H3K4me3_TDH_immune/samples/tcell/McGill0026/problems/chr2:33200000-87000000,0,1,2,3,45,2.053963513,1.898964655,53800000,2099599,0,0.693147181,1.098612289,1.386294361,3.828641396,1.116440259,1.064353658,17.80078404,14.55725741,0,0,0.693147181,1.098612289,3.80666249,0.719771347,0.641308819,17.80078403,14.55725693,0,0,-0.366512921,0.094047828,1.336752818,-0.32882169,-0.444244161,2.879242503,2.678089627
H3K4me3_TDH_immune/samples/tcell/McGill0026/problems/chr2:5118788-16279724,0,1,2,3,32,1.89947232,1.774095201,11160936,404481,0,0.693147181,1.098612289,1.386294361,3.496507561,1.064528762,1.02032464,16.22793047,12.91036252,0,0,0.693147181,1.098612289,3.465735903,0.641576121,0.573290547,16.22793038,12.91036004,0,0,-0.366512921,0.094047828,1.242924992,-0.44382744,-0.556362628,2.786733855,2.558030093
H3K4me3_TDH_immune/samples/tcell/McGill0026/problems/chr2:95326171-109668000,0,1,2,3,37,1.988251429,1.910722563,14341829,542397,0,0.693147181,1.098612289,1.386294361,3.63758616,1.09468841,1.068401354,16.478691,13.20375533,0,0,0.693147181,1.098612289,3.610917913,0.687255573,0.647481476,16.47869093,13.20375348,0,0,-0.366512921,0.094047828,1.283962009,-0.375049042,-0.434665094,2.802068087,2.580501144
H3K4me3_TDH_immune/samples/tcell/McGill0026/problems/chr3:93504854-194041961,0,1,2,3,44,2.091664792,1.88706037,100537107,3989652,0,0.693147181,1.098612289,1.386294361,3.80666249,1.128709713,1.060238811,18.42603745,15.19921482,0,0,0.693147181,1.098612289,3.784189634,0.7379603,0.635020258,18.42603744,15.19921457,0,0,-0.366512921,0.094047828,1.330831765,-0.30386525,-0.454098378,2.913764743,2.721243753
H3K4me3_TDH_immune/samples/tcell/McGill0026/problems/chr4:32840638-40296396,0,1,2,3,36,2.218880227,1.998347755,7455758,312465,0,0.693147181,1.098612289,1.386294361,3.610917913,1.169033543,1.098061389,15.82449731,12.65225094,0,0,0.693147181,1.098612289,3.583518938,0.797002666,0.692320717,15.82449718,12.65224774,0,0,-0.366512921,0.094047828,1.276345261,-0.226897255,-0.367705967,2.761559194,2.537834886
H3K4me3_TDH_immune/samples/tcell/McGill0026/problems/chr4:68270000-75427379,0,1,2,3,31,2.052375458,1.823661254,7157379,278880,0,0.693147181,1.098612289,1.386294361,3.465735903,1.115920126,1.03803436,15.78365455,12.53854045,0,0,0.693147181,1.098612289,3.433987204,0.718997882,0.600846159,15.78365441,12.53853686,0,0,-0.366512921,0.094047828,1.233722036,-0.329896867,-0.509416353,2.758974874,2.528806851
H3K4me3_TDH_immune/samples/tcell/McGill0026/problems/chr4:9324642-31820917,0,1,2,3,47,2.000142112,1.772658002,22496275,855117,0,0.693147181,1.098612289,1.386294361,3.871201011,1.098659658,1.019806428,16.92886034,13.65899475,0,0,0.693147181,1.098612289,3.850147602,0.693218234,0.572480116,16.9288603,13.65899358,0,0,-0.366512921,0.094047828,1.348111486,-0.366410417,-0.557777276,2.829019875,2.614398175
H3K4me3_TDH_immune/samples/tcell/McGill0027/problems/chr10:60000-17974675,0,1,2,5,80,3.268055993,3.462341101,17914675,887052,0,0.693147181,1.098612289,1.791759469,4.394449155,1.451158453,1.495673539,16.70113082,13.69566001,0,0,0.693147181,1.609437912,4.382026635,1.184195311,1.241944979,16.70113077,13.69565888,0,0,-0.366512921,0.475884995,1.477511319,0.169063481,0.216678682,2.815476428,2.617078913
H3K4me3_TDH_immune/samples/tcell/McGill0027/problems/chr11:96437584-134946516,0,1,3,5,104,3.389311498,3.576183347,38508932,1960273,0,0.693147181,1.386294361,1.791759469,4.65396035,1.479172381,1.52086532,17.4664008,14.48859482,0,0,1.098612289,1.609437912,4.644390899,1.220626803,1.274296128,17.46640077,14.48859431,0,0,0.094047828,0.475884995,1.535660233,0.1993645,0.242393969,2.86027908,2.67336174
H3K4me3_TDH_immune/samples/tcell/McGill0027/problems/chr12:38150000-66400000,0,1,3,5,85,3.626382513,3.877262682,28250000,1531301,0,0.693147181,1.386294361,1.791759469,4.454347296,1.531775248,1.584584137,17.15660405,14.24162891,0,0,1.098612289,1.609437912,4.442651256,1.288235599,1.35512941,17.15660402,14.24162826,0,0,0.094047828,0.475884995,1.491251328,0.253273529,0.303896956,2.842383173,2.656169243
H3K4me3_TDH_immune/samples/tcell/McGill0027/problems/chr18:18521000-52059136,0,1,3,5,69,3.51285459,3.327375207,33538136,1769039,0,0.693147181,1.386294361,1.791759469,4.248495242,1.5069299,1.464961171,17.32819377,14.38594758,0,0,1.098612289,1.609437912,4.234106505,1.256428981,1.202183767,17.32819374,14.38594702,0,0,0.094047828,0.475884995,1.443172327,0.228273555,0.184139709,2.852334871,2.666251829
H3K4me3_TDH_immune/samples/tcell/McGill0027/problems/chr1:17175658-29878082,0,0,2,4,85,2.793168296,3.78026884,12702424,546745,0,0,1.098612289,1.609437912,4.454347296,1.333201632,1.564496788,16.35730348,13.21173962,0,0,0.693147181,1.386294361,4.442651256,1.027176542,1.329795129,16.3573034,13.21173779,0,0,-0.366512921,0.32663426,1.491251328,0.026813816,0.285024892,2.794674489,2.581105661
H3K4me3_TDH_immune/samples/tcell/McGill0027/problems/chr1:30028082-91800000,0,1,3,5,99,3.402950221,3.560109484,61771918,3164101,0,0.693147181,1.386294361,1.791759469,4.605170186,1.482274821,1.517346633,17.93895943,14.96737985,0,0,1.098612289,1.609437912,4.59511985,1.224642767,1.269791298,17.93895942,14.96737953,0,0,0.094047828,0.475884995,1.524994838,0.202649183,0.238852555,2.886974851,2.705873135
H3K4me3_TDH_immune/samples/tcell/McGill0027/problems/chr2:21178113-33000000,0,1,2,5,79,3.216804898,3.494248151,11821887,576458,0,0.693147181,1.098612289,1.791759469,4.382026635,1.439077708,1.502798391,16.28546329,13.2646595,0,0,0.693147181,1.609437912,4.369447852,1.168388599,1.251118231,16.2854632,13.26465776,0,0,-0.366512921,0.475884995,1.474636652,0.155625534,0.224037736,2.790272882,2.585103187
H3K4me3_TDH_immune/samples/tcell/McGill0027/problems/chr2:33200000-87000000,0,1,3,5,93,3.570352918,3.563811396,53800000,2879811,0,0.693147181,1.386294361,1.791759469,4.543294782,1.519590427,1.518158107,17.80078404,14.87323557,0,0,1.098612289,1.609437912,4.532599493,1.272664448,1.270830589,17.80078403,14.87323522,0,0,0.094047828,0.475884995,1.511295614,0.241112693,0.239670694,2.879242503,2.699563304
H3K4me3_TDH_immune/samples/tcell/McGill0027/problems/chr2:5118788-16279724,0,1,2,5,85,3.235981731,3.261455192,11160936,546931,0,0.693147181,1.098612289,1.791759469,4.454347296,1.443615115,1.449610696,16.22793047,13.21207976,0,0,0.693147181,1.609437912,4.442651256,1.174332354,1.182173474,16.22793038,13.21207793,0,0,-0.366512921,0.475884995,1.491251328,0.160699777,0.167354671,2.786733855,2.581131406
H3K4me3_TDH_immune/samples/tcell/McGill0027/problems/chr2:95326171-109668000,0,1,3,5,79,3.459828241,3.57257514,14341829,749567,0,0.693147181,1.386294361,1.791759469,4.382026635,1.495110254,1.520076534,16.478691,13.52725232,0,0,1.098612289,1.609437912,4.369447852,1.241218946,1.273286664,16.47869093,13.52725099,0,0,0.094047828,0.475884995,1.474636652,0.216093918,0.241601482,2.802068087,2.604706242
H3K4me3_TDH_immune/samples/tcell/McGill0027/problems/chr3:93504854-194041961,0,1,3,5,85,3.634957559,3.519939294,100537107,5458726,0,0.693147181,1.386294361,1.791759469,4.454347296,1.533627042,1.508498563,18.42603745,15.51272617,0,0,1.098612289,1.609437912,4.442651256,1.290597435,1.258443743,18.42603744,15.51272599,0,0,0.094047828,0.475884995,1.491251328,0.255105239,0.229875833,2.913764743,2.741660718
H3K4me3_TDH_immune/samples/tcell/McGill0027/problems/chr4:32840638-40296396,0,1,3,5,90,3.880117622,3.763236382,7455758,429241,0,0.693147181,1.386294361,1.791759469,4.510859507,1.585169322,1.560927349,15.82449731,12.96977614,0,0,1.098612289,1.609437912,4.49980967,1.355865468,1.325279327,15.82449718,12.96977381,0,0,0.094047828,0.475884995,1.5040351,0.304439972,0.28162325,2.761559194,2.562621559
H3K4me3_TDH_immune/samples/tcell/McGill0027/problems/chr4:68270000-75427379,0,1,3,5,65,3.682829427,3.42873331,7157379,392789,0,0.693147181,1.386294361,1.791759469,4.189654742,1.543902506,1.488113609,15.78365455,12.8810304,0,0,1.098612289,1.609437912,4.17438727,1.303681323,1.232190895,15.78365441,12.88102785,0,0,0.094047828,0.475884995,1.428967586,0.265192049,0.208793801,2.758974874,2.55575552
H3K4me3_TDH_immune/samples/tcell/McGill0027/problems/chr4:9324642-31820917,0,1,3,5,73,3.55792699,3.285191329,22496275,1200560,0,0.693147181,1.386294361,1.791759469,4.304065093,1.516867913,1.455165202,16.92886034,13.99829951,0,0,1.098612289,1.609437912,4.290459441,1.269178069,1.189424893,16.9288603,13.99829867,0,0,0.094047828,0.475884995,1.456393823,0.238369501,0.173469907,2.829019875,2.638935799
H3K4me3_TDH_immune/samples/tcell/McGill0028/problems/chr10:60000-17974675,0,1,2,4,51,2.669794847,2.334564419,17914675,912777,0,0.693147181,1.098612289,1.609437912,3.951243719,1.30013576,1.204342062,16.70113082,13.72424798,0,0,0.693147181,1.386294361,3.931825633,0.982001633,0.847825329,16.70113077,13.72424688,0,0,-0.366512921,0.32663426,1.369103856,-0.018162308,-0.165080644,2.815476428,2.619164114
H3K4me3_TDH_immune/samples/tcell/McGill0028/problems/chr11:96437584-134946516,0,1,2,4,67,2.611645449,2.362890924,38508932,1915216,0,0.693147181,1.098612289,1.609437912,4.219507705,1.284163472,1.212800998,17.4664008,14.46534149,0,0,0.693147181,1.386294361,4.204692619,0.959980463,0.859885837,17.46640077,14.46534097,0,0,-0.366512921,0.32663426,1.436201192,-0.040842346,-0.150955646,2.86027908,2.67175551
H3K4me3_TDH_immune/samples/tcell/McGill0028/problems/chr12:38150000-66400000,0,1,2,4,58,2.934987292,2.658208387,28250000,1568617,0,0.693147181,1.098612289,1.609437912,4.077537444,1.369907652,1.296973516,17.15660405,14.26570553,0,0,0.693147181,1.386294361,4.060443011,1.076703123,0.977652357,17.15660402,14.2657049,0,0,-0.366512921,0.32663426,1.401292084,0.073903709,-0.022601135,2.842383173,2.657858398
H3K4me3_TDH_immune/samples/tcell/McGill0028/problems/chr18:18521000-52059136,0,1,2,4,56,2.589954343,2.110081661,33538136,1661682,0,0.693147181,1.098612289,1.609437912,4.043051268,1.278139485,1.134648983,17.32819377,14.3233415,0,0,0.693147181,1.386294361,4.025351691,0.951640247,0.746726649,17.32819374,14.3233409,0,0,-0.366512921,0.32663426,1.392612284,-0.049568207,-0.292056093,2.852334871,2.661890437
H3K4me3_TDH_immune/samples/tcell/McGill0028/problems/chr1:17175658-29878082,0,1,2,3,65,2.470400059,2.685615352,12702424,598779,0,0.693147181,1.098612289,1.386294361,4.189654742,1.244269878,1.3044375,16.35730348,13.30264953,0,0,0.693147181,1.098612289,4.17438727,0.904380105,0.987909883,16.3573034,13.30264786,0,0,-0.366512921,0.094047828,1.428967586,-0.100505537,-0.012163797,2.794674489,2.587963103
H3K4me3_TDH_immune/samples/tcell/McGill0028/problems/chr1:30028082-91800000,0,1,2,4,61,2.659873116,2.370400333,61771918,3130798,0,0.693147181,1.098612289,1.609437912,4.127134385,1.297428479,1.21503153,17.93895943,14.9567988,0,0,0.693147181,1.386294361,4.110873864,0.978278421,0.863058858,17.93895942,14.95679848,0,0,-0.366512921,0.32663426,1.413635625,-0.021960966,-0.147272389,2.886974851,2.705165944
H3K4me3_TDH_immune/samples/tcell/McGill0028/problems/chr2:21178113-33000000,0,1,2,4,49,2.642811084,2.381224007,11821887,596387,0,0.693147181,1.098612289,1.609437912,3.912023005,1.292755659,1.218237776,16.28546329,13.29864674,0,0,0.693147181,1.386294361,3.891820298,0.971843155,0.867614644,16.2854632,13.29864506,0,0,-0.366512921,0.32663426,1.358876991,-0.02856085,-0.142007621,2.790272882,2.587662155
H3K4me3_TDH_immune/samples/tcell/McGill0028/problems/chr2:33200000-87000000,0,1,2,4,67,2.783200446,2.367048252,53800000,2848596,0,0.693147181,1.098612289,1.609437912,4.219507705,1.33057033,1.214036471,17.80078404,14.86233715,0,0,0.693147181,1.386294361,4.204692619,1.023601505,0.861643715,17.80078403,14.8623368,0,0,-0.366512921,0.32663426,1.436201192,0.023327296,-0.148913417,2.879242503,2.698830281
H3K4me3_TDH_immune/samples/tcell/McGill0028/problems/chr2:5118788-16279724,0,1,2,4,56,2.564708193,2.149636606,11160936,547782,0,0.693147181,1.098612289,1.609437912,4.043051268,1.271082197,1.147287083,16.22793047,13.2136345,0,0,0.693147181,1.386294361,4.025351691,0.941844707,0.765298807,16.22793038,13.21363268,0,0,-0.366512921,0.32663426,1.392612284,-0.059914872,-0.267488924,2.786733855,2.581249075
H3K4me3_TDH_immune/samples/tcell/McGill0028/problems/chr2:95326171-109668000,0,1,2,4,63,2.74369838,2.398616446,14341829,749561,0,0.693147181,1.098612289,1.609437912,4.158883083,1.320073995,1.223368421,16.478691,13.52724431,0,0,0.693147181,1.386294361,4.143134726,1.009306784,0.87489209,16.47869093,13.52724298,0,0,-0.366512921,0.32663426,1.421452682,0.009263743,-0.133654726,2.802068087,2.604705651
H3K4me3_TDH_immune/samples/tcell/McGill0028/problems/chr3:93504854-194041961,0,1,2,4,57,2.82708653,2.329940886,100537107,5404632,0,0.693147181,1.098612289,1.609437912,4.060443011,1.342103817,1.202954552,18.42603745,15.50276711,0,0,0.693147181,1.386294361,4.043051268,1.039246687,0.845842897,18.42603744,15.50276692,0,0,-0.366512921,0.32663426,1.396999671,0.038496111,-0.167421638,2.913764743,2.741018519
H3K4me3_TDH_immune/samples/tcell/McGill0028/problems/chr4:32840638-40296396,0,1,3,4,56,2.982801615,2.477695498,7455758,421108,0,0.693147181,1.386294361,1.609437912,4.043051268,1.381985495,1.246369861,15.82449731,12.95064699,0,0,1.098612289,1.386294361,4.025351691,1.092862998,0.907328894,15.82449718,12.95064461,0,0,0.094047828,0.32663426,1.392612284,0.088800856,-0.097250278,2.761559194,2.561145564
H3K4me3_TDH_immune/samples/tcell/McGill0028/problems/chr4:68270000-75427379,0,1,2,4,45,2.716552665,2.233676199,7157379,370078,0,0.693147181,1.098612289,1.609437912,3.828641396,1.312796536,1.173619632,15.78365455,12.82147178,0,0,0.693147181,1.386294361,3.80666249,0.999363674,0.803648748,15.78365441,12.82146907,0,0,-0.366512921,0.32663426,1.336752818,-0.000636528,-0.218592986,2.758974874,2.551121037
H3K4me3_TDH_immune/samples/tcell/McGill0028/problems/chr4:9324642-31820917,0,1,2,4,60,2.664155866,2.107008409,22496275,1144740,0,0.693147181,1.098612289,1.609437912,4.110873864,1.298597986,1.133660337,16.92886034,13.95068897,0,0,0.693147181,1.386294361,4.094344562,0.979887259,0.745269126,16.9288603,13.95068809,0,0,-0.366512921,0.32663426,1.409606646,-0.020317756,-0.294009883,2.829019875,2.635528833
H3K4me3_TDH_immune/samples/tcell/McGill0029/problems/chr10:60000-17974675,0,1,3,5,70,3.60613497,3.277455382,17914675,1138011,0,0.693147181,1.386294361,1.791759469,4.262679877,1.527389104,1.453358296,16.70113082,13.94479344,0,0,1.098612289,1.609437912,4.248495242,1.282636553,1.187067323,16.70113077,13.94479256,0,0,0.094047828,0.475884995,1.44656486,0.248917767,0.171485831,2.815476428,2.635106145
H3K4me3_TDH_immune/samples/tcell/McGill0029/problems/chr11:96437584-134946516,0,1,3,5,107,3.813612618,3.410795352,38508932,2571222,0,0.693147181,1.386294361,1.791759469,4.682131227,1.571447866,1.484055025,17.4664008,14.75989222,0,0,1.098612289,1.609437912,4.672828834,1.338576934,1.226945505,17.46640077,14.75989183,0,0,0.094047828,0.475884995,1.541764634,0.29160706,0.204527752,2.86027908,2.691913491
H3K4me3_TDH_immune/samples/tcell/McGill0029/problems/chr12:38150000-66400000,0,2,4,6,94,4.153298938,3.61079549,28250000,2044112,0,1.098612289,1.609437912,1.945910149,4.553876892,1.63963708,1.5284004,17.15660405,14.53047451,0,0.693147181,1.386294361,1.791759469,4.543294782,1.423902943,1.283928106,17.15660402,14.53047402,0,-0.366512921,0.32663426,0.583198081,1.513652472,0.353401653,0.249924211,2.842383173,2.676248101
H3K4me3_TDH_immune/samples/tcell/McGill0029/problems/chr18:18521000-52059136,0,2,4,6,74,4.157684613,3.182796322,33538136,2442761,0,1.098612289,1.609437912,1.945910149,4.317488114,1.64048776,1.430979999,17.32819377,14.70863992,0,0.693147181,1.386294361,1.791759469,4.304065093,1.424958336,1.157760157,17.32819374,14.70863951,0,-0.366512921,0.32663426,0.583198081,1.459559947,0.354142575,0.146487239,2.852334871,2.688435043
H3K4me3_TDH_immune/samples/tcell/McGill0029/problems/chr1:17175658-29878082,0,0,2,4,63,2.47988502,3.127687677,12702424,563144,0,0,1.098612289,1.609437912,4.158883083,1.246999253,1.417717366,16.35730348,13.24129242,0,0,0.693147181,1.386294361,4.143134726,0.908212196,1.14029397,16.3573034,13.24129065,0,0,-0.366512921,0.32663426,1.421452682,-0.096277231,0.131286098,2.794674489,2.583340027
H3K4me3_TDH_immune/samples/tcell/McGill0029/problems/chr1:30028082-91800000,0,1,3,6,86,3.865662371,3.375451835,61771918,4187189,0,0.693147181,1.386294361,1.945910149,4.465908119,1.582202857,1.476009791,17.93895943,15.24754042,0,0,1.098612289,1.791759469,4.454347296,1.352133044,1.216529192,17.93895942,15.24754018,0,0,0.094047828,0.583198081,1.49388054,0.301683378,0.19600188,2.886974851,2.724418191
H3K4me3_TDH_immune/samples/tcell/McGill0029/problems/chr2:21178113-33000000,0,1,3,5,67,3.497927953,3.204837026,11821887,729758,0,0.693147181,1.386294361,1.791759469,4.219507705,1.503616836,1.436235536,16.28546329,13.50046962,0,0,1.098612289,1.609437912,4.204692619,1.25217078,1.164661239,16.2854632,13.50046825,0,0,0.094047828,0.475884995,1.436201192,0.224878669,0.152430263,2.790272882,2.60272437
H3K4me3_TDH_immune/samples/tcell/McGill0029/problems/chr2:33200000-87000000,0,2,4,6,110,4.233122119,3.419039255,53800000,3978312,0,1.098612289,1.609437912,1.945910149,4.709530201,1.655008063,1.485922309,17.80078404,15.19636842,0,0.693147181,1.386294361,1.791759469,4.700480366,1.44293981,1.229359592,17.80078403,15.19636817,0,-0.366512921,0.32663426,0.583198081,1.547664709,0.366682567,0.206493377,2.879242503,2.721056463
H3K4me3_TDH_immune/samples/tcell/McGill0029/problems/chr2:5118788-16279724,0,1,3,5,53,3.611650761,3.082617326,11160936,711399,0,0.693147181,1.386294361,1.791759469,3.988984047,1.528585876,1.406738284,16.22793047,13.47499014,0,0,1.098612289,1.609437912,3.970291914,1.284164942,1.125779017,16.22793038,13.47498873,0,0,0.094047828,0.475884995,1.378839622,0.250108657,0.118475256,2.786733855,2.600835281
H3K4me3_TDH_immune/samples/tcell/McGill0029/problems/chr2:95326171-109668000,0,1,3,5,57,3.80442104,3.361112295,14341829,958555,0,0.693147181,1.386294361,1.791759469,4.060443011,1.569536544,1.472727138,16.478691,13.77318326,0,0,1.098612289,1.609437912,4.043051268,1.336163822,1.212271959,16.47869093,13.77318222,0,0,0.094047828,0.475884995,1.396999671,0.289802689,0.192496251,2.802068087,2.622723384
H3K4me3_TDH_immune/samples/tcell/McGill0029/problems/chr3:93504854-194041961,0,2,4,6,91,4.409558642,3.415431206,100537107,7723162,0,1.098612289,1.609437912,1.945910149,4.521788577,1.688167508,1.485105498,18.42603745,15.85973455,0,0.693147181,1.386294361,1.791759469,4.510859507,1.483774603,1.228303753,18.42603744,15.85973442,0,-0.366512921,0.32663426,0.583198081,1.506487713,0.394589249,0.205634155,2.913764743,2.763783471
H3K4me3_TDH_immune/samples/tcell/McGill0029/problems/chr4:32840638-40296396,0,2,4,7,92,4.874972471,3.827514275,7455758,627114,0,1.098612289,1.609437912,2.079441542,4.532599493,1.770701374,1.574331692,15.82449731,13.34888522,0,0.693147181,1.386294361,1.945910149,4.521788577,1.584114457,1.342215578,15.82449718,13.34888362,0,-0.366512921,0.32663426,0.665729811,1.508907618,0.460025549,0.294321665,2.761559194,2.591432757
H3K4me3_TDH_immune/samples/tcell/McGill0029/problems/chr4:68270000-75427379,0,2,4,6,61,4.61975075,3.322749308,7157379,575846,0,1.098612289,1.609437912,1.945910149,4.127134385,1.726287312,1.463891614,15.78365455,13.26359728,0,0.693147181,1.386294361,1.791759469,4.110873864,1.530340753,1.200792545,15.78365441,13.26359554,0,-0.366512921,0.32663426,0.583198081,1.413635625,0.425490425,0.182981793,2.758974874,2.585023105
H3K4me3_TDH_immune/samples/tcell/McGill0029/problems/chr4:9324642-31820917,0,2,4,6,85,4.32663212,3.162829312,22496275,1703159,0,1.098612289,1.609437912,1.945910149,4.454347296,1.672719166,1.426194966,16.92886034,14.34799591,0,0.693147181,1.386294361,1.791759469,4.442651256,1.464789438,1.151466979,16.9288603,14.34799532,0,-0.366512921,0.32663426,0.583198081,1.491251328,0.381711504,0.141036763,2.829019875,2.663610233
H3K4me3_TDH_immune/samples/tcell/McGill0059/problems/chr10:60000-17974675,0,1,2,4,231,3.258960322,5.365200664,17914675,902609,0,0.693147181,1.098612289,1.609437912,5.446737372,1.449025075,1.850845758,16.70113082,13.71304585,0,0,0.693147181,1.386294361,5.442417711,1.181408225,1.679933778,16.70113077,13.71304474,0,0,-0.366512921,0.32663426,1.694223394,0.166707138,0.518754375,2.815476428,2.61834755
H3K4me3_TDH_immune/samples/tcell/McGill0059/problems/chr11:96437584-134946516,0,1,2,5,272,3.405794141,5.725862491,38508932,2006089,0,0.693147181,1.098612289,1.791759469,5.609471795,1.482920525,1.905960169,17.4664008,14.51169811,0,0,0.693147181,1.609437912,5.605802066,1.22547814,1.744993192,17.46640077,14.51169761,0,0,-0.366512921,0.475884995,1.723802145,0.203331087,0.556750654,2.86027908,2.674955056
H3K4me3_TDH_immune/samples/tcell/McGill0059/problems/chr12:38150000-66400000,0,1,3,5,215,4.06738931,6.331655774,28250000,1737702,0,0.693147181,1.386294361,1.791759469,5.375278408,1.622825756,1.99220138,17.15660405,14.36807468,0,0,1.098612289,1.609437912,5.370638028,1.403001346,1.845561778,17.15660402,14.36807411,0,0,0.094047828,0.475884995,1.680946715,0.338613761,0.612783718,2.842383173,2.665008669
H3K4me3_TDH_immune/samples/tcell/McGill0059/problems/chr18:18521000-52059136,0,1,3,5,177,3.371852986,3.870350367,33538136,1780162,0,0.693147181,1.386294361,1.791759469,5.18178355,1.475186943,1.583165878,17.32819377,14.39221549,0,0,1.098612289,1.609437912,5.176149733,1.215462441,1.353345037,17.32819374,14.39221493,0,0,0.094047828,0.475884995,1.644061485,0.195124614,0.302579333,2.852334871,2.66668743
H3K4me3_TDH_immune/samples/tcell/McGill0059/problems/chr1:17175658-29878082,0,0,1,3,201,2.377912043,5.523163592,12702424,466104,0,0,0.693147181,1.386294361,5.308267697,1.21725778,1.875359472,16.35730348,13.05216621,0,0,0,1.098612289,5.303304908,0.86622281,1.708950811,16.3573034,13.05216406,0,0,0,0.094047828,1.668330194,-0.143613118,0.535879621,2.794674489,2.568953949
H3K4me3_TDH_immune/samples/tcell/McGill0059/problems/chr1:30028082-91800000,0,1,2,5,245,3.38456575,5.253994835,61771918,3222550,0,0.693147181,1.098612289,1.791759469,5.505331536,1.47809059,1.833220433,17.93895943,14.98568384,0,0,0.693147181,1.609437912,5.501258211,1.219225612,1.658988708,17.93895942,14.98568353,0,0,-0.366512921,0.475884995,1.704976832,0.198215913,0.506208205,2.886974851,2.707095314
H3K4me3_TDH_immune/samples/tcell/McGill0059/problems/chr2:21178113-33000000,0,0,2,4,175,3.056000704,4.764509236,11821887,563911,0,0,1.098612289,1.609437912,5.170483995,1.40019744,1.751720022,16.28546329,13.24265349,0,0,0.693147181,1.386294361,5.164785974,1.117107102,1.561194538,16.2854632,13.24265172,0,0,-0.366512921,0.32663426,1.641863664,0.110742399,0.445451258,2.790272882,2.583442811
H3K4me3_TDH_immune/samples/tcell/McGill0059/problems/chr2:33200000-87000000,0,1,3,5,311,3.686925743,5.197964823,53800000,3063875,0,0.693147181,1.386294361,1.791759469,5.743003188,1.544776876,1.824220984,17.80078404,14.93519134,0,0,1.098612289,1.609437912,5.739792912,1.304792979,1.648267169,17.80078403,14.93519101,0,0,0.094047828,0.475884995,1.747423132,0.266044391,0.499724535,2.879242503,2.703720241
H3K4me3_TDH_immune/samples/tcell/McGill0059/problems/chr2:5118788-16279724,0,1,2,4,173,3.075205252,3.933993638,11160936,542086,0,0.693147181,1.098612289,1.609437912,5.159055299,1.404921114,1.596148729,16.22793047,13.20318178,0,0,0.693147181,1.386294361,5.153291594,1.123371648,1.369655103,16.22793038,13.20317994,0,0,-0.366512921,0.32663426,1.639635655,0.116334563,0.314558958,2.786733855,2.580457705
H3K4me3_TDH_immune/samples/tcell/McGill0059/problems/chr2:95326171-109668000,0,1,2,5,190,3.638787633,5.314469811,14341829,804113,0,0.693147181,1.098612289,1.791759469,5.252273428,1.534453046,1.842843795,16.478691,13.59749633,0,0,0.693147181,1.609437912,5.247024072,1.291650558,1.670433253,16.47869093,13.59749509,0,0,-0.366512921,0.475884995,1.657661072,0.255920903,0.513083026,2.802068087,2.609885591
H3K4me3_TDH_immune/samples/tcell/McGill0059/problems/chr3:93504854-194041961,0,1,3,5,266,3.852749324,5.173580738,100537107,5954479,0,0.693147181,1.386294361,1.791759469,5.587248658,1.579545415,1.820279016,18.42603745,15.59965444,0,0,1.098612289,1.609437912,5.583496309,1.348787003,1.643565048,18.42603744,15.59965427,0,0,0.094047828,0.475884995,1.719815159,0.299205673,0.496867692,2.913764743,2.747248752
H3K4me3_TDH_immune/samples/tcell/McGill0059/problems/chr4:32840638-40296396,0,1,3,5,284,4.282331723,6.879051973,7455758,477854,0,0.693147181,1.386294361,1.791759469,5.65248918,1.664367614,2.064207589,15.82449731,13.07706262,0,0,1.098612289,1.609437912,5.648974238,1.454497656,1.928480848,15.82449718,13.07706053,0,0,0.094047828,0.475884995,1.731473978,0.374660588,0.656732567,2.761559194,2.57085959
H3K4me3_TDH_immune/samples/tcell/McGill0059/problems/chr4:68270000-75427379,0,1,3,5,191,3.762371393,4.582165937,7157379,418183,0,0.693147181,1.386294361,1.791759469,5.257495372,1.560745736,1.719576862,15.78365455,12.94367681,0,0,1.098612289,1.609437912,5.252273428,1.325049448,1.522171798,15.78365441,12.94367441,0,0,0.094047828,0.475884995,1.658661017,0.281449778,0.42013813,2.758974874,2.560607207
